empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.banking,extra.ebikes,extra.last_updated,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.station_id,extra.uid,extra.payment
14,11,a06d0b8d58b7312e6952148b677d9a0d,48.81240466867336,2.3617091774940495,Place Jean-Baptiste Clément,2023-12-21T06:28:02.112000Z,False,8,1703138719,False,1,1,25,85165045,42707,
16,10,d585f0eeb4e482d9691e21e1e2d53095,48.870797375639214,2.2277003154158592,Verdun - Place Henri IV,2023-12-21T06:28:08.536000Z,True,4,1703138789,True,1,1,26,82571110,21502,['creditcard']
23,18,f2c38d4dc146bdbc7ce0b998d16f85b3,48.839988788912,2.4005256685521,Picpus - Louis Braille,2023-12-21T06:28:06.080000Z,True,11,1703138734,True,1,1,44,129059516,12038,['creditcard']
33,0,5bbe3ddccd0a479b991ea8fbb9ec9695,48.8479394142243,2.2608396783471107,Porte d'Auteuil,2023-12-21T06:28:03.864000Z,False,0,1703138291,False,1,1,33,27363103,16034,
19,1,39f7a9df157d3880003cc0d4a8fdf993,48.825030852925,2.3264128693982,Sarrette - Général Leclerc,2023-12-21T06:28:09.727000Z,True,0,1703138805,True,1,1,22,27415179,14019,['creditcard']
11,15,7678b523b0deb45d09512d7129af7355,48.852566752033766,2.403928068708116,Réunion - Avron,2023-12-21T06:28:11.098000Z,False,11,1703138711,False,1,1,26,85145704,20132,
26,33,330a64235b680e966b0d2fba023bc75d,48.851355779579,2.369220033288,Bastille - Biscornet,2023-12-21T06:28:05.464000Z,True,1,1703138688,True,1,1,62,84986959,12001,['creditcard']
22,3,c60e64b99a2e67f10e36128ac8ba9735,48.8701796,2.3967273,Square des Saint-Simoniens,2023-12-21T06:28:11.299000Z,False,3,1703138750,False,1,1,25,26958435,20119,
15,6,4ca58fd78dc9d3a72786b6ab86d4f643,48.88650687534334,2.3938155401308374,Petit - Manin,2023-12-21T06:28:11.191000Z,True,4,1703138592,True,1,1,22,6385,19019,['creditcard']
18,19,08511e1c657595335e7abecedf7aeaa5,48.82663907252554,2.4059280753135686,Place des Marseillais,2023-12-21T06:28:00.752000Z,True,8,1703138727,True,1,1,37,82550925,42207,['creditcard']
20,15,0630c12063bbf894034eea8afa6f7277,48.88115023337061,2.480436824262142,Gare Rosny-Bois-Perrier,2023-12-21T06:28:01.844000Z,True,11,1703138718,True,1,1,36,1062192012,31103,['creditcard']
2,22,c890de5a4ae713ea20587509c5883323,48.888912037698766,2.195632159709931,Chanzy - Sud-Est,2023-12-21T06:28:07.520000Z,False,12,1703138762,False,1,1,25,475524450,92003,
37,3,51c8b18ffcb64a56b46425c69aa6c30d,48.845665,2.355653,Jussieu - Guy de la Brosse,2023-12-21T06:28:11.212000Z,False,2,1703138800,False,1,1,40,653048150,5119,
3,21,3ed17c508b4538fcf203e3114082ac0c,48.90271566255436,2.3933270573616032,Gabrielle Josserand - Edouard Vaillant,2023-12-21T06:28:04.088000Z,True,3,1703138780,True,1,1,25,126175087,35003,['creditcard']
12,20,e0a40ad9762d08d8458b3e099bb8307a,48.851904891406384,2.347842156887055,Square René Viviani - Montebello,2023-12-21T06:28:00.967000Z,True,1,1703138800,True,1,1,34,653050378,5121,['creditcard']
17,5,78e3071882b1e611eecbcd1724458d34,48.89206174403158,2.4091735482215886,Jean Lolive - Parc Stalingrad,2023-12-21T06:28:01.236000Z,True,4,1703138520,True,1,1,22,244400797,35009,['creditcard']
25,6,6326b14961097287778d5449f4f5a5fb,48.878199928923124,2.2992860188665043,Courcelles - Place des Ternes,2023-12-21T06:28:04.384000Z,False,3,1703138778,False,1,1,31,129001431,8055,
42,19,ad02173862ed52d509d3b582cba81519,48.845847561366,2.3017574474216,Cambronne - Villa Croix Nivert,2023-12-21T06:28:07.229000Z,False,1,1703138812,False,1,1,62,82455731,15011,
26,7,a4ea97a5b4ecaee85ddf51406dc59412,48.903281401126755,2.368072383105755,Victor Hugo - Magasins Généraux,2023-12-21T06:28:03.260000Z,False,4,1703138367,False,1,1,34,473204291,33001,
20,20,52927eb9fdf2015b999d3ec69d474291,48.875674400851,2.3265598341823,Gare Saint-Lazare - Cour du Havre,2023-12-21T06:28:01.596000Z,True,7,1703138747,True,1,1,45,394404659,8002,['creditcard']
2,26,5cf3b0f1e9826108771f269dfce91df2,48.905169868129036,2.3023840785026555,Guichet - Jean Jaurès,2023-12-21T06:28:11.958000Z,False,7,1703138803,False,1,1,28,406806401,21109,
7,8,49b64991a5aead64693a230a48917b50,48.83976676978202,2.347510904073715,Claude Bernard - Arbalète,2023-12-21T06:28:11.757000Z,False,4,1703138768,False,1,1,17,653044270,5114,
11,18,2752924d95aa4e9666f9bb3b348c5510,48.858102885107,2.3004072904587,Rapp - Place du Général Gouraud,2023-12-21T06:28:11.463000Z,True,4,1703138764,True,1,1,31,54000550,7024,['creditcard']
24,3,098a11984f22c62caa25ce6e07cd5f42,48.84116092896631,2.32459545135498,Edgar Quinet - Gaité,2023-12-21T06:28:11.509000Z,True,1,1703138561,True,1,1,27,54000582,14001,['creditcard']
11,12,eeb22543303375548997292b27e62bde,48.85593932186797,2.441531717777252,Place Carnot,2023-12-21T06:28:11.948000Z,True,1,1703138628,True,1,1,25,217235307,31012,['creditcard']
30,21,fe560dae7ea818b32be511400844fcf1,48.824407,2.418455,Gravelle - Route du Bac,2023-12-21T06:28:02.592000Z,True,10,1703138654,True,1,1,51,210748575,12126,['creditcard']
56,4,0f4c114024db04bae656132fbb9ff0c0,48.8685433,2.3600032,René Boulanger - Lancry,2023-12-21T06:28:10.675000Z,True,1,1703138653,True,1,1,62,218903767,10001,['creditcard']
40,2,e6f6be09059575bf467b799b1595183f,48.86218070933143,2.2617871686816216,Ceinture du Lac Inferieure - Saint-Cloud,2023-12-21T06:28:10.584000Z,True,2,1703138291,True,1,1,42,129086648,16129,['creditcard']
24,4,3f12591c7b9417fc704044046aafc68e,48.8949922,2.4253764,Anatole France - Jean Lolive,2023-12-21T06:28:02.971000Z,True,3,1703138590,True,1,1,28,217572769,35019,['creditcard']
14,9,9f9584cd914c3f7c44e1d972a8403035,48.83329880233322,2.3173383995890617,Boyer-Barret - Raymond Losserand,2023-12-21T06:28:11.949000Z,True,5,1703138563,True,1,1,23,214298601,14104,['creditcard']
12,9,681dc5faed71ff141b9538db0677139b,48.87195626635528,2.384981390278095,Piat - Parc de Belleville,2023-12-21T06:28:07.070000Z,False,9,1703138658,False,1,1,21,129125489,20113,
24,7,b62e4465312c4da84a91a204b9f8fd8c,48.84930687084088,2.417949736118317,Lagny - Joffre,2023-12-21T06:28:00.776000Z,False,4,1703138729,False,1,1,31,214122655,41604,
13,3,7b353ebac8ff456e4ef3f00a7cdaff49,48.881077914129,2.3095492646098,Parc Monceau,2023-12-21T06:28:07.916000Z,False,1,1703138788,False,1,1,18,15461933,17018,
43,5,8d249a46e5837f8bfcc93e5554e19b97,48.8227639,2.3249313,Porte d'Orléans,2023-12-21T06:28:11.728000Z,True,1,1703138772,True,1,1,48,43155320,14018,['creditcard']
4,19,75c417c121c5c1d315ba5132048763be,48.83629973941847,2.3104464635252953,Place Falguière,2023-12-21T06:28:11.078000Z,False,12,1703138416,False,1,1,23,82458977,15017,
18,10,7fd490acafba9293944d4820c8aa93e9,48.841486,2.430793,Vignerons - Minimes,2023-12-21T06:28:11.643000Z,True,6,1703138615,True,1,1,29,214146056,43006,['creditcard']
22,29,3bbfdd931d250dcdfe674240bf4405b0,48.850785261674964,2.2871585190296173,Emeriau - Place de Brazzaville,2023-12-21T06:28:08.421000Z,True,9,1703138760,True,1,1,51,129077035,15029,['creditcard']
22,4,71308f42372767bb03fbb56021e1f5b1,48.852060203583,2.3017993569374,Ecole Militaire - Place Joffre,2023-12-21T06:28:11.944000Z,True,1,1703138484,True,1,1,26,476053320,7111,['creditcard']
27,0,11761ede90bacb1f3a79927ddbba1213,48.84369030864,2.3657163977623,Gare d'Austerlitz - Quai Saint-Bernard,2023-12-21T06:28:08.844000Z,True,0,1642540077,True,0,0,27,35196898,13104,['creditcard']
29,4,4e270e7543dbc1e3af8ee9cbe22b82d3,48.850310432924466,2.345015835298588,Sommerard - Saint-Jacques,2023-12-21T06:28:11.049000Z,True,1,1703138768,True,1,1,34,15308782,5002,['creditcard']
11,7,7321eda6529f6da9b6df36a4d1074102,48.884146759782,2.341845408082,Tardieu - Chappe,2023-12-21T06:28:11.836000Z,False,4,1703138814,False,1,1,18,216473073,18005,
9,4,188f9c5c9d2752bb8e66481ce5d8044d,48.87397217237368,2.348388757504776,Petites Ecuries - Faubourg Poissonnière,2023-12-21T06:28:09.750000Z,False,1,1703138550,False,1,1,17,37521,10005,
2,32,1829d385aa95e05208441b515b317fbc,48.839794573906,2.3826066032052,Gare de Bercy,2023-12-21T06:28:05.027000Z,True,13,1703138794,True,1,1,35,82421994,12024,['creditcard']
9,7,f07adebc198039365b1aba19ad1a65e8,48.8867667,2.326228,Pierre Ginier - Clichy,2023-12-21T06:28:10.677000Z,True,5,1703138468,True,1,1,16,27033125,18045,['creditcard']
37,6,b7178daae0d22253ae3831c6d4044eeb,48.883474535757,2.326493114233,Batignolles - Place de Clichy,2023-12-21T06:28:09.888000Z,True,1,1703138714,True,1,1,47,215495494,8012,['creditcard']
3,17,04d896767d79f9d0b9d16a0f3d33eb33,48.89104123261663,2.340014585442034,Francoeur - Marcadet,2023-12-21T06:28:11.048000Z,True,15,1703138675,True,1,1,20,129103849,18020,['creditcard']
17,10,1f74ab81295c9ceed1a5c6933aee68bc,48.87033205312931,2.388777695596218,Henri Chevreau - Couronnes,2023-12-21T06:28:07.608000Z,True,9,1703138758,True,1,1,27,1057009034,20136,['creditcard']
15,31,ca20583d5caa1989886730816f97399d,48.839061952159746,2.3499782010912895,Pascal - Claude Bernard,2023-12-21T06:28:09.081000Z,True,4,1703138527,True,1,1,49,82334007,5026,['creditcard']
7,29,56c2da4066fd35120072927ac72d88b2,48.844182577315,2.3640366643667,Place Valhubert,2023-12-21T06:28:09.023000Z,True,4,1703138626,True,1,1,37,653046029,5116,['creditcard']
22,3,d69a9408f670d0ab0a5ad7db111b1eb4,48.87352990026496,2.303444892168045,Lamennais - Washington ,2023-12-21T06:28:00.556000Z,False,1,1703138748,False,1,1,26,216039437,8102,
11,4,53b575bc33e915c4fcf5142e80eeb3f4,48.86926,2.289918,Lauriston - Copernic,2023-12-21T06:28:11.018000Z,False,3,1703138732,False,1,1,19,213686196,16006,
3,18,da06901ff9c1f080a4e8d1819ed38520,48.8258020742942,2.2487989068031315,Pierre Grenier - Pont de Billancourt,2023-12-21T06:28:11.973000Z,False,12,1703138618,False,1,1,21,129130397,21013,
21,30,56c7339743765c3a76dcbdcd16d16e82,48.83671783466264,2.283664085650799,Vasco de Gama,2023-12-21T06:28:11.975000Z,False,5,1703138787,False,1,1,54,41566122,15055,
0,0,4d36ffe89447b54557da625279984139,48.88666162207,2.2843274474144,Bineau - Louise Michel,2023-12-21T06:28:11.641000Z,False,0,1688614813,False,0,0,0,54000634,23011,
27,20,f9ee1ec48f2884724409533079df826d,48.90782845483013,2.307887971401215,Professeur René Leriche - Général Leclerc ,2023-12-21T06:28:00.884000Z,True,4,1703138719,True,1,1,50,419381597,21111,['creditcard']
29,7,c97c5cffb3759b0598a9d8ac07c3f8da,48.833218027457846,2.2677567601203923,Bara - Henri Farman,2023-12-21T06:28:10.794000Z,False,4,1703138527,False,1,1,36,434419150,21308,
27,17,e8da051a0e5bc7279c17af17edac7933,48.92034156960326,2.3438543826341625,Carrefour Pleyel,2023-12-21T06:28:07.968000Z,True,9,1703138645,True,1,1,36,653046369,32012,['creditcard']
13,22,343827d04125679d3aa87c61f025e562,48.89587780769155,2.3226776719093327,Navier - Epinettes,2023-12-21T06:28:11.524000Z,True,14,1703138578,True,1,1,36,54000595,17007,['creditcard']
21,9,d3dc2fee037a699450ab092e9bee82c0,48.85345855607243,2.3772463581947094,Ledru-Rollin - Charonne,2023-12-21T06:28:05.176000Z,False,1,1703138622,False,1,1,32,426772876,11114,
6,20,3fa13c4ecf3f1422f7308f52233b3452,48.8703459,2.3842214,Parc de Belleville - Julien Lacroix,2023-12-21T06:28:11.906000Z,False,15,1703138797,False,1,1,26,74620630,20040,
7,6,f4e9ed48851ec3d48d05780e2478330f,48.876156054271,2.3609149083206,Gare de l'Est - Verdun,2023-12-21T06:28:11.825000Z,False,2,1703138667,False,1,1,14,129036192,10023,
4,31,a6533a9ecdee68f1a242f9684412591b,48.844867319554,2.3825789350545,Charenton - Place du Col Bourgoin,2023-12-21T06:28:02.760000Z,True,5,1703138742,True,1,1,35,82421013,12011,['creditcard']
8,17,5021fe96eef9583e4fb9583d94017826,48.90245471981591,2.3128929734230046,Morice - Général Leclerc,2023-12-21T06:28:07.819000Z,False,2,1703138371,False,1,1,25,129134084,21105,
37,8,b0c0a9b0207679491ab4df65860392ad,48.874330377560476,2.3621229082345963,Lucien Sampaix - Récollets,2023-12-21T06:28:11.249000Z,True,3,1703138665,True,1,1,46,427678168,10015,['creditcard']
23,12,c81a55e172104b19b387bfd4a02bab9c,48.823316,2.354336,Place Jean Delay,2023-12-21T06:28:11.276000Z,False,3,1703138814,False,1,1,35,210754072,13026,
40,6,b91a0338e087aba86af02593847f0d0b,48.8984179,2.2791311,Pont de Levallois-bécon ,2023-12-21T06:28:07.820000Z,True,1,1703138747,True,1,1,50,419991048,23002,['creditcard']
5,22,cebc676249dd66560e19c0cf9e6aafea,48.84487893836502,2.2905756533145905,Place Violet,2023-12-21T06:28:01.952000Z,False,11,1703138779,False,1,1,30,357409723,15033,
17,13,8f47c42da61baceafe1d4fcb4aa40b1e,48.82890454823947,2.31648076325655,Jonquoy - Didot,2023-12-21T06:28:11.077000Z,False,8,1703138744,False,1,1,30,963786819,14130,
25,2,31898cae6430324c73533caedfbb72b6,48.8525288,2.4877332,Place du Général de Gaulle,2023-12-21T06:28:10.786000Z,True,2,1703138507,True,1,1,28,976762284,41207,['creditcard']
24,5,5d71e734c3ba190fca3cc0e653b69597,48.858942986179,2.3314182047146,Quai Voltaire,2023-12-21T06:28:11.461000Z,True,2,1703138783,True,1,1,32,54000548,7006,['creditcard']
37,13,a6f79ccace6709222f6568835e596aea,48.832294,2.3674523,Dunois - Clisson,2023-12-21T06:28:11.082000Z,True,4,1703138707,True,1,1,51,224598098,13043,['creditcard']
15,13,a535a8a7e5afca51b036fc8257bf81cb,48.83484585882868,2.2479459643363957,Edouard Vaillant - Paul-Adolphe Souriau,2023-12-21T06:28:03.380000Z,False,1,1703138764,False,1,1,28,252339799,21019,
16,1,e47a8672eba3d872f3e61d5a330d2d46,48.84274150283194,2.335021197795868,Michelet - Assas,2023-12-21T06:28:10.907000Z,False,0,1703138484,False,1,1,18,224589573,6018,
27,9,96d117e55dc5c0e9e57b1b01fce3ad2f,48.8354337,2.4077132,Porte Dorée,2023-12-21T06:28:11.101000Z,True,2,1703138729,True,1,1,36,220502135,12032,['creditcard']
15,43,1d49018294e5592b48197e5c57c5bf53,48.83868901709515,2.2818081825971603,Félix Faure - Lourmel,2023-12-21T06:28:08.537000Z,True,5,1703138774,True,1,1,58,253357936,15032,['creditcard']
31,1,ff670cd94cced5c75e82e9e0c397c894,48.87660391892763,2.404769691129476,Belleville - Porte des Lilas,2023-12-21T06:28:01.687000Z,False,1,1703138240,False,1,1,32,129114993,19037,
18,2,f44bf707a0a363eaba8bc82581e6424e,48.8694370761222,2.40539657537972,Haxo - Surmelin,2023-12-21T06:28:03.744000Z,False,1,1703138687,False,1,1,21,129124069,20109,
25,14,0e1e6b316c717863017854fca0971f42,48.876327,2.3585464,Gare de l'Est - Place du 11 Novembre 1918,2023-12-21T06:28:11.811000Z,True,5,1703138751,True,1,1,40,476183970,10165,['creditcard']
37,17,83911f48161327bb1e16d51784820e05,48.897488,2.343996,Porte de Clignancourt.,2023-12-21T06:28:09.996000Z,True,10,1703138708,True,1,1,56,221041655,18032,['creditcard']
23,10,7d4a1deff9c53059e2650658661a840c,48.83094844846017,2.37965351592796,Primo Levi - Frigos,2023-12-21T06:28:09.825000Z,True,0,1703138604,True,1,1,34,129061615,13016,['creditcard']
14,4,323ff75e83a2550646f17439b335ff4a,48.850188262662,2.3275961726904,Place Alphonse Deville,2023-12-21T06:28:01.969000Z,False,1,1703138717,False,1,1,23,221094844,6107,
5,25,95c1435aa0f5215f55c0f05b26a54aa5,48.946504,2.2496396,Hôtel de Ville d'Argenteuil,2023-12-21T06:28:01.944000Z,True,8,1703138476,True,1,1,30,977206088,51003,['creditcard']
32,21,cd8520e3523db2cabae509e756e9c13c,48.85023459321703,2.3303819820284843,Mézières - Rennes ,2023-12-21T06:28:01.544000Z,True,1,1703138747,True,1,1,55,220726050,6103,['creditcard']
27,32,17a8f11795484ba98d4567f6b2a4a81f,48.83959442800459,2.3010657727718353,Place Adolphe Cherioux - Vaugirard,2023-12-21T06:28:07.160000Z,True,6,1703138755,True,1,1,63,254224239,15038,['creditcard']
13,9,7e8a8d0fb1e162341d0d55ed86f2ed09,48.884432270368,2.2608044743538,Charles de Gaulle - Madrid,2023-12-21T06:28:09.052000Z,True,6,1703138573,True,1,1,22,252301607,22005,['creditcard']
10,9,a3ed081725c7cb0dd19cd556164300db,48.8862524447104,2.3689296841621403,Tanger - Place du Maroc,2023-12-21T06:28:05.719000Z,False,8,1703138791,False,1,1,19,129116697,19109,
5,13,f7fbba029f890b7c1689129b370b9e53,48.87068263384462,2.398959602331646,Ménilmontant - Pelleport,2023-12-21T06:28:10.676000Z,False,12,1703138748,False,1,1,19,129119449,20036,
27,10,a789bcac867c5fc853fe60539ff272dd,48.85493692155721,2.436049282550812,Vincennes - Douy-Delcupe,2023-12-21T06:28:10.805000Z,False,6,1703138680,False,1,1,38,977409509,31019,
26,6,b265bb38050ed4bacc98c10ad3a7e671,48.92540695835961,2.3644426837563515,Place du Cornillon - Stade de France,2023-12-21T06:28:10.176000Z,True,5,1703138800,True,1,1,34,653055049,32014,['creditcard']
14,24,a2047790eab21c53adbba02ed0bfe5bc,48.8563358,2.3829901,Belfort - Voltaire,2023-12-21T06:28:04.416000Z,True,7,1703138806,True,1,1,39,43165673,11020,['creditcard']
2,18,e10334329979d79bc75ae65ed0689017,48.898708366365064,2.3295360803604126,Porte de Saint-Ouen - Henri Huchard,2023-12-21T06:28:04.792000Z,False,4,1703138691,False,1,1,26,1057769632,17124,
36,10,f467fe438cbe1dce4294f2dadb442ffb,48.885263,2.298286,Place du Maréchal Juin - Péreire,2023-12-21T06:28:04.228000Z,True,3,1703138810,True,1,1,46,213690256,17027,['creditcard']
20,0,b2ecfbe37576fd2c3ad451558f000232,48.857992591527,2.3469167947769,Victoria - Place du Chatelet,2023-12-21T06:28:11.256000Z,True,0,1703138534,True,1,1,22,82328045,1002,['creditcard']
15,10,3db84decfb18c8fbe9191cf0de04b66f,48.8731167,2.3593052,Vinaigriers - Magenta,2023-12-21T06:28:02.352000Z,True,0,1703138761,True,1,1,25,37921892,10012,['creditcard']
9,11,e886722f2af501a2bc3141f4b198da12,48.85249172181667,2.462034523487091,République - Danton,2023-12-21T06:28:07.073000Z,False,10,1703138687,False,1,1,20,1063404053,41204,
18,1,028ed44281b0fa4742e287043c155a98,48.82650293311,2.3092747998272,Colonel Monteil - Brune,2023-12-21T06:28:11.930000Z,False,1,1703138479,False,1,1,19,10968855,14122,
11,13,2145db942397eff83bf2a5778efe8192,48.90636459217474,2.2835066914558415,Gare d'Asnières sur Seine,2023-12-21T06:28:11.226000Z,True,7,1703138734,True,1,1,24,985086307,26001,['creditcard']
1,24,8ded3e624001e2ca893e0ee830c0946f,48.8222334178559,2.4215328320860863,Verdun - Adrien Damalix,2023-12-21T06:28:11.709000Z,True,19,1703138739,True,1,1,26,82508970,44102,['creditcard']
19,3,4dd908f32b997b30c247b8ac08c99588,48.878249,2.341181,Milton - Manuel,2023-12-21T06:28:10.452000Z,False,1,1703138482,False,1,1,22,653055097,9115,
10,14,44dca2a45e5c2cc738a308ec18fdb562,48.87979886049996,2.374839261174202,Edouard Pailleron - Simon Bolivar ,2023-12-21T06:28:11.882000Z,False,12,1703138795,False,1,1,24,27246227,19039,
21,3,fd998b7e54a70dc4887c748fc2cdb1d5,48.877532084130166,2.294512536052928,Mac-Mahon - Brey,2023-12-21T06:28:11.528000Z,True,3,1703138715,True,1,1,25,54000598,17046,['creditcard']
4,16,2a805be4d04fa8ad9ae78e94296769fb,48.84749841771691,2.26848387135299,Eglise d'Auteuil,2023-12-21T06:28:06.752000Z,False,2,1703138550,False,1,1,21,63297,16032,
14,10,dbf093a8a73193e48da63e83518e7fa5,48.88753640381415,2.334307730197907,Lepic - Armée d'Orient,2023-12-21T06:28:09.059000Z,False,9,1703138771,False,1,1,24,213692714,18113,
3,20,e8c0f773f633d966151d5adf76666915,48.84576261454011,2.2369650006294255,Jean Jaurès - Jean Baptiste Clément ,2023-12-21T06:28:11.849000Z,True,1,1703138800,True,1,1,24,95927849,21003,['creditcard']
2,21,b80eaf3c0a9b389c2730a50539982203,48.890404028589806,2.270106375217438,Château - Bineau,2023-12-21T06:28:11.378000Z,True,5,1703138513,True,1,1,23,102341385,22001,['creditcard']
15,10,e528e20a2832c24b4b3a3e360f1053a6,48.883769733273496,2.29858466343129,Courcelles - Pierre Demours,2023-12-21T06:28:09.861000Z,True,1,1703138449,True,1,1,26,27415327,17047,['creditcard']
25,14,5c2639c19391b5ecbc5fa57b45a699d2,48.892939296937605,2.3445510864257812,Mairie du 18ème,2023-12-21T06:28:11.534000Z,True,3,1703138624,True,1,1,40,54000605,18025,['creditcard']
23,6,04a30da088338d28544252beeacbc9e5,48.8862074,2.3206239,Bridaine - Lamandé,2023-12-21T06:28:02.691000Z,False,2,1703138599,False,1,1,29,979059925,17122,
9,5,3a4b41ac0677794a7209295f5699987b,48.8691543609174,2.40932246879487,Porte de Ménilmontant,2023-12-21T06:28:11.227000Z,False,5,1703138402,False,1,1,15,6512,20027,
31,0,46fb8069ca45ead7d9ed40414197cf5b,48.871815737396,2.3372015478451,Laffitte - Italiens,2023-12-21T06:28:04.452000Z,False,0,1703138795,False,1,1,33,27363323,9023,
21,41,0e68db55a1a81be48d350135377f1e4c,48.829654975522,2.2638675570488,Place Lafayette,2023-12-21T06:28:01.220000Z,True,5,1703138702,True,1,1,62,82584215,21306,['creditcard']
35,3,6ca396381dc2e5d8d179d85ae3555abd,48.86254398506782,2.403290458023548,Indre - Prairies,2023-12-21T06:28:08.592000Z,False,2,1703138624,False,1,1,38,85118872,20021,
1,20,102421308fe5b33bdbde25c736a2ea1f,48.844974,2.287283,Lourmel - Marie Skobtsov,2023-12-21T06:28:08.124000Z,False,4,1703138796,False,1,1,22,102289046,15108,
36,3,011948af9fad35dfda6e1adf45b81bed,48.8756045,2.3995549,Belleville - Télégraphe,2023-12-21T06:28:11.288000Z,False,3,1703138346,False,1,1,41,124402232,19040,
8,13,aacfd26d587b548d359e965dee4277c3,48.852297362582,2.3414132371545,Danton - Serpente,2023-12-21T06:28:08.092000Z,True,1,1703138821,True,1,1,22,100798076,6016,['creditcard']
21,8,7f597fd4deb148ebb2e0545b229e5bc7,48.89659571178903,2.384599149227142,Cité des Sciences et de l'Industrie,2023-12-21T06:28:03.456000Z,True,1,1703138736,True,1,1,30,82577019,19009,['creditcard']
6,34,830d78c2cc265de5070ce99ce5be32a0,48.8202823,2.473775,Place de Verdun,2023-12-21T06:28:08.012000Z,False,6,1703138781,False,1,1,40,985828965,43402,
3,16,f621ac13ababcd13d314e8416fa2a0f7,48.89383909781389,2.325953990221024,Square des Epinettes,2023-12-21T06:28:09.516000Z,False,9,1703138804,False,1,1,20,989753852,17121,
0,16,1103964029f152a0c6be5c8931f0a1b3,48.8099849920804,2.4580853059887886,Les Planètes ,2023-12-21T06:28:10.284000Z,False,3,1703138776,False,1,1,16,990000217,47006,
7,3,247b13bd4c2dde7fd4230e0ecb48863d,48.87701838803332,2.3513179644942284,Chabrol - d'Hauteville,2023-12-21T06:28:09.883000Z,False,3,1703138689,False,1,1,11,121025345,10020,
18,4,2de8ebd65ce0988a44d6e9334e031102,48.820864559770676,2.291113436222077,Square du Carrefour de l'Insurrection,2023-12-21T06:28:11.167000Z,False,4,1703138344,False,1,1,23,129136818,21703,
11,32,f77c0307a27fab0d3d48420f4127a917,48.860934,2.375841,Square Saint-Ambroise,2023-12-21T06:28:11.058000Z,True,5,1703138677,True,1,1,43,66491394,11041,['creditcard']
14,8,893c86b48d2cf0413a16c8b63f79cb89,48.831448892608314,2.2412404417991643,Hameau Fleuri - Marché,2023-12-21T06:28:03.944000Z,False,3,1703138787,False,1,1,22,27363137,21014,
12,35,5554d5346800146173e3a83b2a21304f,48.88960028134536,2.3628534749150276,Pajol - Riquet ,2023-12-21T06:28:00.892000Z,True,25,1703138801,True,1,1,47,39256416,18109,['creditcard']
12,8,d98bd61b23c66085d4c05141739b43cf,48.8755044846,2.3890327325519,Lassus - Delouvain,2023-12-21T06:28:03.780000Z,False,8,1703138715,False,1,1,20,255207155,19038,
15,20,a5fb3ba2ae84664e8ba0746dd6d9def2,48.8943782,2.3415122,Emile Blemont - Poteau,2023-12-21T06:28:06.248000Z,True,10,1703138776,True,1,1,39,63769334,18029,['creditcard']
21,26,33c87c4c91c2e7f0157a0ddf4f024f3f,48.8232579,2.2965213,Jean Bleuzen - Square du 11 Novembre,2023-12-21T06:28:01.356000Z,True,24,1703138723,True,1,1,49,98132679,21706,['creditcard']
14,9,4e5d45e2645f52e7e1c603bfd3b99569,48.85558642847872,2.408762907764669,Orteaux - Mouraud,2023-12-21T06:28:09.926000Z,False,7,1703138749,False,1,1,24,27415469,20118,
19,2,c0ca414cc7641f067e9142aad86cc77c,48.8583666,2.2744515,François Ponsard - La Muette ,2023-12-21T06:28:11.845000Z,True,1,1703138695,True,1,1,23,39599631,16021,['creditcard']
19,4,a62b710a59f6b8bef80feaf0d9efdd82,48.87428447542072,2.332976511564311,Provence - Chaussée d'Antin,2023-12-21T06:28:08.432000Z,True,0,1703138552,True,1,1,25,84979504,9031,['creditcard']
5,30,b182b8f3c3bf89592cbad0e7118a6d3e,48.856433706943704,2.379020587761426,Ledru-Rollin - Place du Père Chaillet,2023-12-21T06:28:02.548000Z,True,2,1703138808,True,1,1,37,82404497,11006,['creditcard']
30,5,43dc0e0b1107cc0a0401a8ae3c4d2550,48.848274111398,2.3292413726449,Assas - Vaugirard,2023-12-21T06:28:11.916000Z,False,2,1703138717,False,1,1,35,37936869,6030,
7,8,2a9ebc217a345318014a16d3f70d4b22,48.86500081847653,2.403980836377493,Pelleport - Belgrand,2023-12-21T06:28:10.344000Z,False,8,1703138409,False,1,1,15,85120104,20023,
20,14,bf7454ba878d169a278e984513d65bb6,48.891213890844654,2.351288666219873,Ordener - Poissonniers,2023-12-21T06:28:11.533000Z,True,10,1703138806,True,1,1,35,54000604,18023,['creditcard']
28,14,018775abbd605664f7b0616bbf3703a8,48.84243457133779,2.2921819612383847,Place Etienne Pernet,2023-12-21T06:28:11.880000Z,True,0,1703138741,True,1,1,43,101748685,15035,['creditcard']
9,8,8bed56510cbe8d46a9f696e46e85dc00,48.872089449907,2.3575825989246,Mairie du 10ème,2023-12-21T06:28:02.962000Z,True,1,1703138745,True,1,1,19,82396562,10009,['creditcard']
47,5,b86083ce4a62fc53e6bd20dd076e4ba6,48.89859661942376,2.3689722642302513,Porte d'Aubervilliers,2023-12-21T06:28:11.539000Z,False,4,1703138639,False,1,1,55,54000608,18049,
5,22,97abd1f80091fc8dd2696ba4cddbd48a,48.87532687671517,2.4241617321968083,Sadi Carnot - François Mitterrand ,2023-12-21T06:28:11.665000Z,False,22,1703138778,False,1,1,27,102743096,31703,
