name,latitude,longitude,free_bikes,empty_slots,total_bikes,usage_percentage
Place aux Étoiles,48.91835629408464,2.3523425683379173,6,33,39,0.8461538461538461
Flandrin - Henri Martin,48.8643275,2.2724174,4,14,18,0.7777777777777778
Alexandre Dumas - Voltaire,48.852888670365,2.3891476408096,18,41,59,0.6949152542372882
Jean Colly - Tolbiac,48.827817291597846,2.3705490678548813,32,4,36,0.1111111111111111
Pirogues de Bercy - Libourne,48.832308,2.38637,8,40,48,0.8333333333333334
Place Jean-Baptiste Clément,48.81240466867336,2.3617091774940495,12,13,25,0.52
Verdun - Place Henri IV,48.870797375639214,2.2277003154158592,14,12,26,0.46153846153846156
Picpus - Louis Braille,48.839988788912,2.4005256685521,23,20,43,0.46511627906976744
Porte d'Auteuil,48.8479394142243,2.2608396783471107,6,26,32,0.8125
Sarrette - Général Leclerc,48.825030852925,2.3264128693982,7,14,21,0.6666666666666666
Réunion - Avron,48.852566752033766,2.403928068708116,10,15,25,0.6
Bastille - Biscornet,48.851355779579,2.369220033288,34,23,57,0.40350877192982454
Square des Saint-Simoniens,48.8701796,2.3967273,3,22,25,0.88
Petit - Manin,48.88650687534334,2.3938155401308374,4,16,20,0.8
Place des Marseillais,48.82663907252554,2.4059280753135686,16,19,35,0.5428571428571428
Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142,20,15,35,0.42857142857142855
Chanzy - Sud-Est,48.888912037698766,2.195632159709931,9,16,25,0.64
Jussieu - Guy de la Brosse,48.845665,2.355653,10,28,38,0.7368421052631579
Gabrielle Josserand - Edouard Vaillant,48.90271566255436,2.3933270573616032,11,14,25,0.56
Square René Viviani - Montebello,48.851904891406384,2.347842156887055,21,10,31,0.3225806451612903
Jean Lolive - Parc Stalingrad,48.89206174403158,2.4091735482215886,12,9,21,0.42857142857142855
Courcelles - Place des Ternes,48.878199928923124,2.2992860188665043,1,29,30,0.9666666666666667
Cambronne - Villa Croix Nivert,48.845847561366,2.3017574474216,19,41,60,0.6833333333333333
Victor Hugo - Magasins Généraux,48.903281401126755,2.368072383105755,4,28,32,0.875
Gare Saint-Lazare - Cour du Havre,48.875674400851,2.3265598341823,24,22,46,0.4782608695652174
Guichet - Jean Jaurès,48.905169868129036,2.3023840785026555,22,5,27,0.18518518518518517
Claude Bernard - Arbalète,48.83976676978202,2.347510904073715,3,14,17,0.8235294117647058
Rapp - Place du Général Gouraud,48.858102885107,2.3004072904587,20,10,30,0.3333333333333333
Edgar Quinet - Gaité,48.84116092896631,2.32459545135498,2,24,26,0.9230769230769231
Place Carnot,48.85593932186797,2.441531717777252,12,12,24,0.5
Gravelle - Route du Bac,48.824407,2.418455,34,17,51,0.3333333333333333
René Boulanger - Lancry,48.8685433,2.3600032,15,43,58,0.7413793103448276
Ceinture du Lac Inferieure - Saint-Cloud,48.86218070933143,2.2617871686816216,1,41,42,0.9761904761904762
Anatole France - Jean Lolive,48.8949922,2.4253764,6,21,27,0.7777777777777778
Boyer-Barret - Raymond Losserand,48.83329880233322,2.3173383995890617,3,20,23,0.8695652173913043
Piat - Parc de Belleville,48.87195626635528,2.384981390278095,10,11,21,0.5238095238095238
Lagny - Joffre,48.84930687084088,2.417949736118317,8,21,29,0.7241379310344828
Parc Monceau,48.881077914129,2.3095492646098,2,14,16,0.875
Porte d'Orléans,48.8227639,2.3249313,16,32,48,0.6666666666666666
Place Falguière,48.83629973941847,2.3104464635252953,12,11,23,0.4782608695652174
Vignerons - Minimes,48.841486,2.430793,12,17,29,0.5862068965517241
Emeriau - Place de Brazzaville,48.850785261674964,2.2871585190296173,12,38,50,0.76
Ecole Militaire - Place Joffre,48.852060203583,2.3017993569374,13,13,26,0.5
Gare d'Austerlitz - Quai Saint-Bernard,48.84369030864,2.3657163977623,0,27,27,1.0
Sommerard - Saint-Jacques,48.850310432924466,2.345015835298588,26,7,33,0.21212121212121213
Tardieu - Chappe,48.884146759782,2.341845408082,3,14,17,0.8235294117647058
Petites Ecuries - Faubourg Poissonnière,48.87397217237368,2.348388757504776,8,9,17,0.5294117647058824
Gare de Bercy,48.839794573906,2.3826066032052,35,0,35,0.0
Pierre Ginier - Clichy,48.8867667,2.326228,1,14,15,0.9333333333333333
Batignolles - Place de Clichy,48.883474535757,2.326493114233,6,40,46,0.8695652173913043
Francoeur - Marcadet,48.89104123261663,2.340014585442034,16,4,20,0.2
Henri Chevreau - Couronnes,48.87033205312931,2.388777695596218,2,25,27,0.9259259259259259
Pascal - Claude Bernard,48.839061952159746,2.3499782010912895,40,6,46,0.13043478260869565
Place Valhubert,48.844182577315,2.3640366643667,33,2,35,0.05714285714285714
Lamennais - Washington ,48.87352990026496,2.303444892168045,1,24,25,0.96
Lauriston - Copernic,48.86926,2.289918,3,12,15,0.8
Pierre Grenier - Pont de Billancourt,48.8258020742942,2.2487989068031315,14,6,20,0.3
Vasco de Gama,48.83671783466264,2.283664085650799,29,25,54,0.46296296296296297
Bineau - Louise Michel,48.88666162207,2.2843274474144,0,0,0,0.0
Professeur René Leriche - Général Leclerc ,48.90782845483013,2.307887971401215,25,25,50,0.5
Bara - Henri Farman,48.833218027457846,2.2677567601203923,4,31,35,0.8857142857142857
Carrefour Pleyel,48.92034156960326,2.3438543826341625,8,24,32,0.75
Navier - Epinettes,48.89587780769155,2.3226776719093327,13,23,36,0.6388888888888888
Ledru-Rollin - Charonne,48.85345855607243,2.3772463581947094,22,9,31,0.2903225806451613
Parc de Belleville - Julien Lacroix,48.8703459,2.3842214,1,25,26,0.9615384615384616
Gare de l'Est - Verdun,48.876156054271,2.3609149083206,6,7,13,0.5384615384615384
Charenton - Place du Col Bourgoin,48.844867319554,2.3825789350545,34,1,35,0.02857142857142857
Morice - Général Leclerc,48.90245471981591,2.3128929734230046,17,7,24,0.2916666666666667
Lucien Sampaix - Récollets,48.874330377560476,2.3621229082345963,5,38,43,0.8837209302325582
Place Jean Delay,48.823316,2.354336,25,10,35,0.2857142857142857
Pont de Levallois-bécon ,48.8984179,2.2791311,8,42,50,0.84
Place Violet,48.84487893836502,2.2905756533145905,20,10,30,0.3333333333333333
Jonquoy - Didot,48.82890454823947,2.31648076325655,15,15,30,0.5
Place du Général de Gaulle,48.8525288,2.4877332,16,12,28,0.42857142857142855
Quai Voltaire,48.858942986179,2.3314182047146,11,18,29,0.6206896551724138
Dunois - Clisson,48.832294,2.3674523,42,6,48,0.125
Edouard Vaillant - Paul-Adolphe Souriau,48.83484585882868,2.2479459643363957,12,16,28,0.5714285714285714
Michelet - Assas,48.84274150283194,2.335021197795868,2,16,18,0.8888888888888888
Porte Dorée,48.8354337,2.4077132,29,5,34,0.14705882352941177
Félix Faure - Lourmel,48.83868901709515,2.2818081825971603,56,2,58,0.034482758620689655
Belleville - Porte des Lilas,48.87660391892763,2.404769691129476,27,4,31,0.12903225806451613
Haxo - Surmelin,48.8694370761222,2.40539657537972,7,13,20,0.65
Gare de l'Est - Place du 11 Novembre 1918,48.876327,2.3585464,3,33,36,0.9166666666666666
Porte de Clignancourt.,48.897488,2.343996,9,45,54,0.8333333333333334
Primo Levi - Frigos,48.83094844846017,2.37965351592796,7,27,34,0.7941176470588235
Place Alphonse Deville,48.850188262662,2.3275961726904,9,12,21,0.5714285714285714
Hôtel de Ville d'Argenteuil,48.946504,2.2496396,8,22,30,0.7333333333333333
Mézières - Rennes ,48.85023459321703,2.3303819820284843,24,30,54,0.5555555555555556
Place Adolphe Cherioux - Vaugirard,48.83959442800459,2.3010657727718353,27,33,60,0.55
Charles de Gaulle - Madrid,48.884432270368,2.2608044743538,16,6,22,0.2727272727272727
Tanger - Place du Maroc,48.8862524447104,2.3689296841621403,2,17,19,0.8947368421052632
Ménilmontant - Pelleport,48.87068263384462,2.398959602331646,12,7,19,0.3684210526315789
Vincennes - Douy-Delcupe,48.85493692155721,2.436049282550812,10,28,38,0.7368421052631579
Place du Cornillon - Stade de France,48.92540695835961,2.3644426837563515,21,13,34,0.38235294117647056
Belfort - Voltaire,48.8563358,2.3829901,24,14,38,0.3684210526315789
Porte de Saint-Ouen - Henri Huchard,48.898708366365064,2.3295360803604126,19,3,22,0.13636363636363635
Place du Maréchal Juin - Péreire,48.885263,2.298286,7,39,46,0.8478260869565217
Victoria - Place du Chatelet,48.857992591527,2.3469167947769,14,8,22,0.36363636363636365
Vinaigriers - Magenta,48.8731167,2.3593052,6,19,25,0.76
République - Danton,48.85249172181667,2.462034523487091,4,16,20,0.8
Colonel Monteil - Brune,48.82650293311,2.3092747998272,4,14,18,0.7777777777777778
Gare d'Asnières sur Seine,48.90636459217474,2.2835066914558415,14,10,24,0.4166666666666667
Verdun - Adrien Damalix,48.8222334178559,2.4215328320860863,20,3,23,0.13043478260869565
Milton - Manuel,48.878249,2.341181,13,9,22,0.4090909090909091
Edouard Pailleron - Simon Bolivar ,48.87979886049996,2.374839261174202,4,20,24,0.8333333333333334
Mac-Mahon - Brey,48.877532084130166,2.294512536052928,2,22,24,0.9166666666666666
Eglise d'Auteuil,48.84749841771691,2.26848387135299,9,10,19,0.5263157894736842
Lepic - Armée d'Orient,48.88753640381415,2.334307730197907,6,18,24,0.75
Jean Jaurès - Jean Baptiste Clément ,48.84576261454011,2.2369650006294255,8,16,24,0.6666666666666666
Château - Bineau,48.890404028589806,2.270106375217438,9,14,23,0.6086956521739131
Courcelles - Pierre Demours,48.883769733273496,2.29858466343129,4,22,26,0.8461538461538461
Mairie du 18ème,48.892939296937605,2.3445510864257812,26,12,38,0.3157894736842105
Bridaine - Lamandé,48.8862074,2.3206239,19,10,29,0.3448275862068966
Porte de Ménilmontant,48.8691543609174,2.40932246879487,2,13,15,0.8666666666666667
Laffitte - Italiens,48.871815737396,2.3372015478451,0,33,33,1.0
Place Lafayette,48.829654975522,2.2638675570488,16,44,60,0.7333333333333333
Indre - Prairies,48.86254398506782,2.403290458023548,6,32,38,0.8421052631578947
Lourmel - Marie Skobtsov,48.844974,2.287283,19,2,21,0.09523809523809523
Belleville - Télégraphe,48.8756045,2.3995549,15,25,40,0.625
Danton - Serpente,48.852297362582,2.3414132371545,7,14,21,0.6666666666666666
Cité des Sciences et de l'Industrie,48.89659571178903,2.384599149227142,8,20,28,0.7142857142857143
Place de Verdun,48.8202823,2.473775,28,11,39,0.28205128205128205
Square des Epinettes,48.89383909781389,2.325953990221024,14,6,20,0.3
Les Planètes ,48.8099849920804,2.4580853059887886,8,8,16,0.5
Chabrol - d'Hauteville,48.87701838803332,2.3513179644942284,8,3,11,0.2727272727272727
Square du Carrefour de l'Insurrection,48.820864559770676,2.291113436222077,9,13,22,0.5909090909090909
Square Saint-Ambroise,48.860934,2.375841,24,15,39,0.38461538461538464
Hameau Fleuri - Marché,48.831448892608314,2.2412404417991643,12,10,22,0.45454545454545453
Pajol - Riquet ,48.88960028134536,2.3628534749150276,35,12,47,0.2553191489361702
Lassus - Delouvain,48.8755044846,2.3890327325519,6,14,20,0.7
Emile Blemont - Poteau,48.8943782,2.3415122,33,5,38,0.13157894736842105
Jean Bleuzen - Square du 11 Novembre,48.8232579,2.2965213,3,41,44,0.9318181818181818
Orteaux - Mouraud,48.85558642847872,2.408762907764669,12,11,23,0.4782608695652174
François Ponsard - La Muette ,48.8583666,2.2744515,17,5,22,0.22727272727272727
Provence - Chaussée d'Antin,48.87428447542072,2.332976511564311,8,16,24,0.6666666666666666
Ledru-Rollin - Place du Père Chaillet,48.856433706943704,2.379020587761426,34,2,36,0.05555555555555555
Assas - Vaugirard,48.848274111398,2.3292413726449,12,23,35,0.6571428571428571
Pelleport - Belgrand,48.86500081847653,2.403980836377493,4,10,14,0.7142857142857143
Ordener - Poissonniers,48.891213890844654,2.351288666219873,15,18,33,0.5454545454545454
Place Etienne Pernet,48.84243457133779,2.2921819612383847,22,21,43,0.4883720930232558
Mairie du 10ème,48.872089449907,2.3575825989246,5,10,15,0.6666666666666666
Porte d'Aubervilliers,48.89859661942376,2.3689722642302513,27,24,51,0.47058823529411764
Sadi Carnot - François Mitterrand ,48.87532687671517,2.4241617321968083,7,20,27,0.7407407407407407
Bellefond - Maubeuge,48.878255397645,2.3452642187476,3,27,30,0.9
Théâtre - Lourmel,48.8482070397636,2.2898658737540245,33,19,52,0.36538461538461536
Aubervilliers - Curial,48.89088305227546,2.3688579350709915,4,19,23,0.8260869565217391
Champs-Elysees - Bassano,48.871811807816,2.300238981843,0,25,25,1.0
Balard - Montagne de la Fage,48.83850740333351,2.2782871127128606,30,6,36,0.16666666666666666
Place Pasdeloup,48.862654215631,2.3670325062844,6,11,17,0.6470588235294118
Méchain - Faubourg Saint-Jacques,48.83586772099485,2.33798034198275,5,11,16,0.6875
Stade Auguste Delaune,48.80896378683884,2.4345204234123234,10,11,21,0.5238095238095238
Maison de Radio - France,48.85132886434057,2.277785539627075,23,23,46,0.5
Square Léon,48.88667396788626,2.353205569088459,17,15,32,0.46875
Jean-Baptiste Pigalle - La Bruyere,48.87939826447722,2.333709173337285,2,14,16,0.875
Transvaal - Charles de Gaulle ,48.848280403628806,2.2373420120857195,12,14,26,0.5384615384615384
Belliard - Damrémont,48.89669238777841,2.338023450388167,14,19,33,0.5757575757575758
Mozart - Jasmin,48.85286124871689,2.268483570651513,27,34,61,0.5573770491803278
Boulets - Faubourg Saint-Antoine,48.849259262115,2.3917546141943,13,30,43,0.6976744186046512
Haies - Réunion,48.85386896766491,2.402426162238911,19,2,21,0.09523809523809523
Maine - Antoine Bourdelle,48.84308531746595,2.320263946784738,9,7,16,0.4375
Kléber - Gouverneur Général Eboué,48.826885843069796,2.2723413258790965,15,8,23,0.34782608695652173
Président Wilson - Jean Jaures,48.89034054052266,2.2920683026313786,13,12,25,0.48
Pyrénées - Maraîchers,48.85714001395299,2.4043509364128113,15,4,19,0.21052631578947367
Beaujon - Wagram,48.875352455985,2.2964416444302,3,26,29,0.896551724137931
Place Jacques Bonsergent,48.870948218595,2.3612049221992,9,24,33,0.7272727272727273
Naples - Rome,48.879960700846226,2.321358695626259,7,19,26,0.7307692307692307
Place de Passy,48.85780291711202,2.277500546942199,3,12,15,0.8
Gare RER de Saint-Denis,48.93554324248177,2.3471488058567047,9,30,39,0.7692307692307693
Pont Neuf - Rivoli,48.860089892617,2.344057559967,14,13,27,0.48148148148148145
Gare du Nord - Dunkerque,48.880423508429,2.3527636751533,13,15,28,0.5357142857142857
Lavandieres Sainte Opportune - Rivoli,48.859279702476,2.3466217517853,14,11,25,0.44
Musée d'Orsay,48.85972615790874,2.325860448181629,41,22,63,0.3492063492063492
Bassano -  Iéna,48.868144510482075,2.296149600985935,10,5,15,0.3333333333333333
Clichy - Place Blanche,48.883601088297,2.3332237824798,0,19,19,1.0
8 Mai 1945 - 10 Juillet 1940,48.784567029674,2.3979035764933,0,30,30,1.0
Diderot - Pierre Bourdan,48.847648620797,2.3902582749724,10,10,20,0.5
Lallier - Trudaine ,48.88109246617963,2.3408224806189537,4,24,28,0.8571428571428571
Gare du Nord - Saint-Vincent de Paul,48.880955741648,2.3524305148385,2,21,23,0.9130434782608695
Pereire - Place de Wagram,48.887070607581215,2.304111124531457,11,35,46,0.7608695652173914
Traversière - Ledru-Rollin,48.850735824128805,2.375870111706245,20,11,31,0.3548387096774194
Ménilmontant - Père Lachaise,48.863287291502,2.3869940266013,9,32,41,0.7804878048780488
Sabot - Rennes,48.852575112948415,2.331552766263485,10,15,25,0.6
Palais des Sports,48.833468517426,2.2858720645308,17,5,22,0.22727272727272727
Fontainebleau - Edmond Michelet,48.80956436844049,2.3626908659935,21,23,44,0.5227272727272727
Hôpital Pitié Salpêtrière,48.8377016,2.3604946,6,43,49,0.8775510204081632
Chernoviz - Raynouard,48.8569864146289,2.282173218142987,14,22,36,0.6111111111111112
Eugène Oudiné - Dessous Des Berges,48.8256423,2.3750226,38,6,44,0.13636363636363635
Mont Valérien - Michel Salles,48.8561915,2.2152966,11,12,23,0.5217391304347826
Place du Moulin de Javel,48.84021670922,2.2716060653329,3,41,44,0.9318181818181818
Batignolles - Rome,48.881823370566806,2.3202589899301524,1,12,13,0.9230769230769231
Neuve Saint-Pierre - Beautreillis,48.85355351439652,2.3639122769236565,16,3,19,0.15789473684210525
Alfred Roll - Berthier,48.887808570529,2.3000952981763,9,19,28,0.6785714285714286
Pernety - Raymond Losserand,48.834254627953,2.317609339387,4,28,32,0.875
Gare Montparnasse - Vaugirard,48.8418071798797,2.31951002690117,21,44,65,0.676923076923077
Villersexel - Saint-Germain,48.858297001218,2.3237934708595,4,12,16,0.75
Sénat - Condé,48.84954227788459,2.337939441204071,18,14,32,0.4375
Granges aux Belles - Hôpital Saint-Louis,48.874794994841,2.366669436985,18,42,60,0.7
Parc de Choisy,48.828156251575,2.3585135329033,0,0,0,0.0
Aqueduc - Villette,48.883886063895,2.367198803315,12,15,27,0.5555555555555556
Belleville - Pyrénées,48.8741908,2.3860039,12,28,40,0.7
Calmette,48.88104925098552,2.424993216991425,4,25,29,0.8620689655172413
Billancourt - Général Leclerc ,48.8322649,2.2380413,4,17,21,0.8095238095238095
Manin - Simon Bolivar,48.87649965412676,2.379407362599104,18,5,23,0.21739130434782608
Greneta - Sebastopol,48.865242333228,2.3516669869423,12,16,28,0.5714285714285714
Favart - Italiens,48.871446353921,2.3382901058508,2,15,17,0.8823529411764706
Parvis Corentin Celton,48.82747252522725,2.2784319519996648,29,22,51,0.43137254901960786
Parc André Citroën,48.840639944296655,2.2780618071556096,32,32,64,0.5
François 1er - Montaigne,48.866887649978,2.3066755757207,4,25,29,0.8620689655172413
Roquépine - Malesherbes,48.87345073390807,2.320404499769211,10,27,37,0.7297297297297297
Bois de Vincennes.,48.8338064,2.4132221,9,51,60,0.85
Surcouf - Université,48.861273016278126,2.309453550914185,10,47,57,0.8245614035087719
Ney - Charles Hermite,48.89874803977525,2.3645754531025887,15,4,19,0.21052631578947367
Faubourg Poissonniere - Delta,48.882555807626765,2.3497482016682625,9,27,36,0.75
Saint-Amand - Labrouste,48.834097274832295,2.3087677359581,23,12,35,0.34285714285714286
Place du Maquis du Vercors,48.877321579493575,2.4083782732486725,20,10,30,0.3333333333333333
Jeanne Hornet - Girardot,48.873802681432146,2.427820265293122,6,21,27,0.7777777777777778
Uzès - Montmartre,48.870790980240706,2.3431010171771054,2,27,29,0.9310344827586207
Duroc - Place de Breteuil,48.847460641142,2.3126140236855,21,18,39,0.46153846153846156
Vieille du Temple - Francs Bourgeois,48.858256413365815,2.35821794718504,13,15,28,0.5357142857142857
Gare du Nord - Demarquay,48.881154,2.358411,10,20,30,0.6666666666666666
Place François Mitterand,48.86492782016328,2.442958317697048,17,16,33,0.48484848484848486
Hôtel de Ville de Champigny sur Marne,48.813810628405,2.5096759200096,18,3,21,0.14285714285714285
Place Pigalle,48.8827555,2.3361566,0,21,21,1.0
Bastille - Beaumarchais,48.853833463852,2.3685702681541,9,12,21,0.5714285714285714
Poissonniers - Nord,48.892511213520656,2.3522228747606277,10,18,28,0.6428571428571429
Marignan - Champs-Elysées,48.869495661232,2.3066138139003,0,35,35,1.0
Reims - Porte d'Asnières,48.891834448210986,2.300144659954865,13,12,25,0.48
Saint-Jacques - Tombe Issoire,48.833206330538864,2.3369108140468597,6,16,22,0.7272727272727273
Hôtel de Ville - Pont-Marie,48.853899645527,2.3569472506642,14,19,33,0.5757575757575758
Bercy.,48.839966914994,2.3788625746965,31,32,63,0.5079365079365079
Centenaire - Sorins,48.85853523359734,2.4273508787155156,17,28,45,0.6222222222222222
Saint-Blaise - Mouraud,48.85696177597818,2.40869477391243,1,26,27,0.9629629629629629
Romain Rolland,48.820215229662765,2.3234144234418346,5,20,25,0.8
Damrémont - Caulaincourt,48.88714509078738,2.3325880989432335,3,14,17,0.8235294117647058
Parmentier - Fontaine au Roi,48.86787670551736,2.372705978671471,30,18,48,0.375
Square Desnouettes,48.83476837934194,2.284142297394666,9,13,22,0.5909090909090909
Brochant - Square des Batignolles ,48.88818698581028,2.316861143151153,22,7,29,0.2413793103448276
Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862,9,15,24,0.625
Mairie de Clichy,48.903653634661,2.3059353232384,35,16,51,0.3137254901960784
Square Raymond Souplex,48.89183721478911,2.335426103165901,24,28,52,0.5384615384615384
Keller - La Roquette,48.8555508,2.3752778,18,15,33,0.45454545454545453
Pont de Lodi - Dauphine,48.855296898603285,2.339947307565249,5,17,22,0.7727272727272727
Thérèse - Opéra,48.866483514509,2.3344334212238,16,9,25,0.36
Place de Finlande,48.862408335967,2.3113624379039,7,18,25,0.72
Ney - Porte de Montmartre,48.897918,2.3364872,10,14,24,0.5833333333333334
Rougemont - Poissonnière,48.871611569354755,2.345873080193996,3,25,28,0.8928571428571429
Lagny - Auguste Blanqui,48.84922568052601,2.4218603968620305,7,20,27,0.7407407407407407
Mairie du 15ème,48.8417762,2.2986539,26,5,31,0.16129032258064516
Place des Larris,48.8568363,2.4780236,8,26,34,0.7647058823529411
Manin - Crimée,48.8831217743719,2.3863670602440834,19,4,23,0.17391304347826086
Nationale - Marcel Duchamp,48.82463749337136,2.3678014799952507,13,9,22,0.4090909090909091
Franciade - Gabriel Péri,48.93261499331498,2.355954498052597,5,20,25,0.8
Charonne - Philippe-Auguste,48.855603162026,2.39054639062,9,22,31,0.7096774193548387
Charles Delescluze,48.85242200848887,2.380632497370243,15,34,49,0.6938775510204082
Paul Doumer - La Tour,48.860116109627,2.2808404819111,0,34,34,1.0
Poissy - Saint-Germain,48.84969649427,2.3529685288668,19,5,24,0.20833333333333334
Vistule - Choisy,48.82365543660611,2.3615723848342896,10,23,33,0.696969696969697
Gambetta - Michelet,48.85273792380526,2.429966032505036,5,26,31,0.8387096774193549
Les Juilliottes,48.8043072,2.4437362,13,8,21,0.38095238095238093
République - Henri Barbusse,48.90661553626751,2.389432489871979,16,11,27,0.4074074074074074
Jeûneurs - Mulhouse,48.868997,2.346925,5,22,27,0.8148148148148148
Danielle Casanova - Place Vendôme,48.86826649822326,2.3304839059710503,13,24,37,0.6486486486486487
Versailles - Claude Terrasse,48.84021933807409,2.263834191152959,12,34,46,0.7391304347826086
Claude Vellefaux - Sambre et Meuse,48.875022,2.370478,14,19,33,0.5757575757575758
Faidherbe - Dahomey,48.851358329771806,2.383823134795429,14,26,40,0.65
Fernand Braudel - Vincent Auriol ,48.83637852318147,2.3723404482007027,2,33,35,0.9428571428571428
Porte Saint-Martin,48.86860172112996,2.35570102930069,13,18,31,0.5806451612903226
Gare de l'Est - Chateau Landon,48.879305,2.362424,18,40,58,0.6896551724137931
Place Saint-Ferdinand,48.87815529789739,2.288518047864942,13,24,37,0.6486486486486487
Le Vau - Maurice Bertaux,48.86803439043193,2.411030612453627,2,23,25,0.92
Place du Canada,48.865346269362675,2.310193787964762,8,28,36,0.7777777777777778
Arsène Houssaye - Champs-Elysées,48.873409276267,2.2977904602885,11,18,29,0.6206896551724138
Daunou - Louis le Grand,48.869113,2.332515,9,8,17,0.47058823529411764
Bleue - Trévise,48.87578906564573,2.347289621829987,23,5,28,0.17857142857142858
Parc de Sceaux - Centre-Ville,48.7769529826096,2.2957214713096623,6,26,32,0.8125
Sorbonne - Ecoles,48.849686566191,2.3434996604919,13,36,49,0.7346938775510204
Place Mireille Havet,48.850533,2.383756,35,5,40,0.125
Pierre Sarrazin - Saint-Michel,48.850908146398,2.342130728066,21,9,30,0.3
Mornay - Sully,48.84970399548416,2.364460788667202,8,6,14,0.42857142857142855
Bachaumont - Montmartre,48.86617395079137,2.3449775576591496,18,13,31,0.41935483870967744
Place Tony de Graaff,48.8181645,2.2458109,18,24,42,0.5714285714285714
François 1er - Lincoln,48.869517979344,2.3024262188416,0,28,28,1.0
Blaise-Desgoffe - Vaugirard,48.846128877747,2.3242672160268,11,20,31,0.6451612903225806
Ferrus - Saint-Jacques,48.8313878,2.3408563,10,23,33,0.696969696969697
Lamartine - Faubourg Montmartre,48.87661398289084,2.339765690267086,24,8,32,0.25
Mairie du 19ème,48.88256264247959,2.3812624812126164,15,12,27,0.4444444444444444
Odessa - Départ,48.842885590081,2.3244281485677,7,29,36,0.8055555555555556
Quai Marcel Boyer - Victor Hugo,48.82255636666729,2.392039597034455,26,2,28,0.07142857142857142
Jardin Marguerite Long,48.8816985773914,2.2836575657129288,12,9,21,0.42857142857142855
Place de l'Eglise - Pantin,48.892809461520265,2.4124351143836975,9,20,29,0.6896551724137931
Melun - Jean Jaurès,48.8837796723475,2.376477420330048,12,16,28,0.5714285714285714
Suffren - Pérignon,48.84717561492764,2.307052147596786,12,32,44,0.7272727272727273
Jean Jaurès - Reine,48.84009622558849,2.239872515201569,10,21,31,0.6774193548387096
Argenson - Château,48.888559314669514,2.2642001509666447,6,19,25,0.76
Square du Bataclan,48.8633762,2.3711327,13,7,20,0.35
Butte aux Cailles - Esperance,48.82758774190948,2.3492151126265526,7,24,31,0.7741935483870968
Louis Ganne - Davout,48.86338720692607,2.409725748002529,7,22,29,0.7586206896551724
Roquette - Folie Regnault,48.859246959155485,2.386553623578705,7,44,51,0.8627450980392157
Vignes - Boulainvilliers,48.856399483950504,2.275240458548069,14,7,21,0.3333333333333333
Tremblay - Lac des Minimes,48.834131261494,2.4547516554594,6,41,47,0.8723404255319149
Terroirs de France - Lheureux,48.83212027074841,2.388618104159832,29,26,55,0.4727272727272727
Place Marcel Sembat,48.83328865030686,2.2441747784614567,22,34,56,0.6071428571428571
Censier - Jardin des Plantes,48.84107178161383,2.355475388467312,25,2,27,0.07407407407407407
Brochant - Clichy,48.89032998912038,2.319730559929781,12,40,52,0.7692307692307693
René Binet - Porte de Montmartre,48.89905109950848,2.3365534096956253,10,26,36,0.7222222222222222
Charles de Gaulle - Plateau de Vanves,48.82233088973263,2.298571803412886,4,28,32,0.875
René Coty - Parc Montsouris,48.82479134498032,2.336124926805496,14,41,55,0.7454545454545455
François Truffaut - Saint Emilion,48.83372354344807,2.386601903271428,32,33,65,0.5076923076923077
Lac Daumesnil - Saint-Maurice,48.82774555743318,2.4183654785156246,6,40,46,0.8695652173913043
Montreuil - Voltaire,48.850507011842,2.3930755582745,10,24,34,0.7058823529411765
Léon - Doudeauville,48.88832421845225,2.353573372638597,6,6,12,0.5
Moulin de la Pointe,48.82092946051445,2.3563179373741145,3,17,20,0.85
Place du 8 mai 1945.,48.938882272105,2.3566243797541,25,3,28,0.10714285714285714
Schoelcher - Raspail,48.83681733526843,2.3312794080411474,6,41,47,0.8723404255319149
Gare de Clichy-Levallois ,48.89679827481989,2.2984680533409123,10,15,25,0.6
Daumesnil - Picpus,48.8374688,2.401765,20,1,21,0.047619047619047616
Place Charles Vallin,48.835523812041,2.3025986552238,21,5,26,0.19230769230769232
Le Corbusier - Jean Jaurès,48.83780830557548,2.2408381104469304,22,24,46,0.5217391304347826
Beaumarchais - Pas de la Mule,48.855580507049,2.3684333673431,14,4,18,0.2222222222222222
Place Centrale,48.78740167690531,2.2278830409049992,3,19,22,0.8636363636363636
Mairie du 9ème,48.87326713758289,2.340753448052758,5,17,22,0.7727272727272727
Jean Moulin - Paul Doumer,48.8622179854695,2.45533436536789,17,3,20,0.15
Boutroux - Porte de Vitry,48.822632,2.377738,17,32,49,0.6530612244897959
Véron - Lepic,48.88526123395252,2.334559857845307,2,21,23,0.9130434782608695
Commandant l'Herminier - Gallieni,48.847040552603,2.4160453677177,3,14,17,0.8235294117647058
Pont De Charenton,48.8179685,2.4199531,12,5,17,0.29411764705882354
Pierre Brossolette - Adolphe Pinard,48.82177227954821,2.313155829906464,4,20,24,0.8333333333333334
Station Paris Basketball - Stade Georges Carpentier,48.82048243838136,2.366832196712494,26,12,38,0.3157894736842105
Gare de Nanterre Ville,48.8950295,2.1957932,6,36,42,0.8571428571428571
Senard - Charles Blum,48.857315824799,2.221091687679291,18,6,24,0.25
