company,href,id,name,location.city,location.country,location.latitude,location.longitude,source,gbfs_href,license.name,license.url,ebikes
"['YouBike Co., Ltd.']",/v2/networks/youbike-taoyuan,youbike-taoyuan,YouBike,桃園市 Taoyuan City,TW,24.9936281,121.3009798,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-taipei,youbike-taipei,YouBike,台北市 Taipei City,TW,25.0329636,121.5654268,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-hsinchu-city,youbike-hsinchu-city,YouBike,新竹市 Hsinchu City,TW,24.8018,120.9714,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-taichung,youbike-taichung,YouBike,臺中市 Taichung City,TW,24.1477358,120.6736482,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-hsinchu-science-park,youbike-hsinchu-science-park,YouBike,新竹科學工業園區 Hsinchu Science Park,TW,24.7818,121.005,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-miaoli-county,youbike-miaoli-county,YouBike,台灣 Miaoli County,TW,24.5648,120.8185,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-chiayi-city,youbike-chiayi-city,YouBike,台灣 Chiayi City,TW,23.4797,120.4397,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-tainan-city,youbike-tainan-city,YouBike,臺南市 Tainan City,TW,22.9923,120.185,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-kaohsiung-city,youbike-kaohsiung-city,YouBike,高雄市 Kaohsiung City,TW,22.6314,120.3018,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-pingtung-county,youbike-pingtung-county,YouBike,屏東縣 Pingtung County,TW,22.683,120.4879,,,,,
"['Municipio de Querétaro', 'EMU (Estrategias de movilidad Urbana)']",/v2/networks/qrobici,qrobici,Qrobici,Santiago de Querétaro,MX,20.5939,-100.3958,,,,,
['Fifteen SAS'],/v2/networks/zoov-paris-sud,zoov-paris-sud,Zoov,Paris Sud,FR,48.7429,2.238,https://www.data.gouv.fr/fr/datasets/r/4646ba01-4fe0-4cd8-91d3-09e204bbaf86,https://gateway.prod.zoov.io/gbfs/2.2/saclay/en/gbfs.json?key=NGFlMjU3MDUtNDk5My00MTM4LTk1ZjctNmNlNDM1MWQ0NjE1,Open Data Commons Open Database License (ODbL),http://opendatacommons.org/licenses/odbl/summary/,
"['BCycle, LLC']",/v2/networks/aventura,aventura,Aventura BCycle,"Aventura, FL",US,25.95711,-80.1395,,https://gbfs.bcycle.com/bcycle_aventura/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/bentonville,bentonville,Bentonville BCycle,"Bentonville, AR",US,36.3605,-94.1996,,https://gbfs.bcycle.com/bcycle_bentonville/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/bismarck,bismarck,BisPArks BCycle,"Bismarck, ND",US,46.8082,-100.7847,,https://gbfs.bcycle.com/bcycle_bismarck/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/clarksville,clarksville,Clarksville BCycle,"Clarksville, TN",US,36.5277,-87.3561,,https://gbfs.bcycle.com/bcycle_clarksville/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/encinitas,encinitas,Encinitas BCycle,"Encinitas, CA",US,33.0365,-117.2912,,https://gbfs.bcycle.com/bcycle_encinitas/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/jackson,jackson,Jackson County BCycle,"Jackson, MI",US,42.2462,-84.4031,,https://gbfs.bcycle.com/bcycle_jacksoncounty/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/lincoln,lincoln,BikeLNK,"Lincoln, NE",US,40.8087,-96.7075,,https://gbfs.bcycle.com/bcycle_bikelnk/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/memphis,memphis,Explore Bike Share,"Memphis, TN",US,35.1486,-90.045,,https://gbfs.bcycle.com/bcycle_memphis/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/nashville,nashville,Nashville BCycle,"Nashville, TN",US,36.15768,-86.773,,https://gbfs.bcycle.com/bcycle_nashville/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/redding,redding,Redding BCycle,"Redding, CA",US,40.5875,-122.386,,https://gbfs.bcycle.com/bcycle_redding/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/santa-barbara,santa-barbara,Santa Barbara BCycle,"Santa Barbara, CA",US,34.42178,-119.7001,,https://gbfs.bcycle.com/bcycle_santabarbara/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/santa-cruz,santa-cruz,Santa Cruz BCycle,"Santa Cruz, CA",US,36.97484,-122.0277,,https://gbfs.bcycle.com/bcycle_santacruz/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/valentine,valentine,Valentine BCycle,"Valentine, NE",US,42.8747,-100.5511,,https://gbfs.bcycle.com/bcycle_valentine/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/mcallen,mcallen,RGV BCycle,"McAllen, TX",US,26.20438,-98.2261,,https://gbfs.bcycle.com/bcycle_mcallen/gbfs.json,,,
"['BCycle, LLC']",/v2/networks/clemson,clemson,Clemson University Bike Share,"Clemson, SC",US,34.67847,-82.8351,,https://gbfs.bcycle.com/bcycle_clemson/gbfs.json,,,
"['BEAM BIKE CORP.', 'JOCO']",/v2/networks/joco-new-york,joco-new-york,JOCO New York,New York,US,40.7572,-73.9859,,,,,True
['OpenStreet Corp.'],/v2/networks/hellocycling-ibaraki,hellocycling-ibaraki,HELLO CYCLING Ibaraki,茨城県 (Ibaraki),JP,36.0852,140.2008,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-iwate,hellocycling-iwate,HELLO CYCLING Iwate,岩手県 (Iwate),JP,39.6992,141.1343,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-tochigi,hellocycling-tochigi,HELLO CYCLING Tochigi,栃木県 (Tochigi),JP,36.75349,139.6115,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-saitama,hellocycling-saitama,HELLO CYCLING Saitama,埼玉県 (Saitama),JP,35.86017,139.64347,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-tokyo,hellocycling-tokyo,HELLO CYCLING Tokyo,東京都 (Tokyo),JP,35.671,139.765,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-chiba,hellocycling-chiba,HELLO CYCLING Chiba,千葉県 (Chiba),JP,35.6687,140.0201,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-kanagawa,hellocycling-kanagawa,HELLO CYCLING Kanagawa,神奈川県 (Kanagawa),JP,35.3629,139.4677,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-gifu,hellocycling-gifu,HELLO CYCLING Gifu,岐阜県 (Gifu),JP,35.3348,137.1236,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-shizuoka,hellocycling-shizuoka,HELLO CYCLING Shizuoka,静岡県 (Shizuoka),JP,34.9769,138.3855,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-aichi,hellocycling-aichi,HELLO CYCLING Aichi,愛知県 (Aichi),JP,35.1827,136.9096,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-nagano,hellocycling-nagano,HELLO CYCLING Nagano,長野県 (Nagano),JP,36.2395,137.9697,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-osaka,hellocycling-osaka,HELLO CYCLING Osaka,大阪府 (Osaka),JP,34.6917,135.5091,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-kyoto,hellocycling-kyoto,HELLO CYCLING Kyoto,京都府 (Kyoto),JP,35.01897,135.75747,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-hyougo,hellocycling-hyougo,HELLO CYCLING Hyougo,兵庫県 (Hyougo),JP,34.7356,135.3697,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-nara,hellocycling-nara,HELLO CYCLING Nara,奈良県 (Nara),JP,34.6819,135.8007,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-kagawa,hellocycling-kagawa,HELLO CYCLING Kagawa,香川県 (Kagawa),JP,34.4898,134.26,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-ehime,hellocycling-ehime,HELLO CYCLING Ehime,愛媛県 (Ehime),JP,33.8445,132.76913,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-hiroshima,hellocycling-hiroshima,HELLO CYCLING Hiroshima,広島県 (Hiroshima),JP,34.40061,133.19824,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-fukuoka,hellocycling-fukuoka,HELLO CYCLING Fukuoka,福岡県 (Fukuoka),JP,33.8823,130.8759,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-saga,hellocycling-saga,HELLO CYCLING Saga,佐賀県 (Saga),JP,33.2622,130.2988,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-kumamoto,hellocycling-kumamoto,HELLO CYCLING Kumamoto,熊本県 (Kumamoto),JP,32.21207,130.75388,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['OpenStreet Corp.'],/v2/networks/hellocycling-okinawa,hellocycling-okinawa,HELLO CYCLING Okinawa,沖縄県 (Okinawa),JP,26.2127,127.6828,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['Stony Brook University'],/v2/networks/wolf-ride-bike-share,wolf-ride-bike-share,Wolf Ride Bike Share (Stony Brook University),Stony Brook,US,40.9124,-73.1249,,https://sbu.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['Social Bicycles Inc.'],/v2/networks/peacehealth-rides,peacehealth-rides,PeaceHealth Rides,"Eugene, OR",US,44.0502,-123.0949,,https://peacehealthrides.com/opendata/gbfs.json,,,
"['PBSC Urban Solutions', 'Shift Transit']",/v2/networks/mogo-detroit,mogo-detroit,MoGo,"Detroit, MI",US,42.331548,-83.0465,,https://detroit.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,True
"['Friendly Green Bike Company Aruba, V.B.A.', 'PBSC Urban Solutions']",/v2/networks/green-bike-aruba,green-bike-aruba,Green Bike,Aruba,AW,12.5524,-70.0491,,https://aru.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['PBSC Urban Solutions'],/v2/networks/sibiu,sibiu,Sibiu Bike Share,Sibiu,RO,45.7963,24.1518,,https://sibiu.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
[],/v2/networks/biketown-whq,biketown-whq,Biketown WHQ (Nike campus),"Beaverton, OR",US,45.5087,-122.8294,,https://nike.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['PBSC Urban Solutions'],/v2/networks/santana,santana,Sântana Velo,Sântana,RO,46.3461,21.5064,,https://santana.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['PBSC Urban Solutions'],/v2/networks/nicosia,nicosia,Nicosia Bike Share,Nicosia,CY,35.1886,33.357,,https://nicosia.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['PBSC Urban Solutions'],/v2/networks/famagusta,famagusta,Famagusta Bike Share,Famagusta,CY,35.123,33.9346,,https://nicosia.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
['Movilidad Urbana Sostenible S.L.'],/v2/networks/ontibici,ontibici,Ontibici,Ontinyent,ES,38.8211,-0.609,,,,,
['阿克苏公共服务'],/v2/networks/aksu,aksu,Aksu,阿克苏市 (Aksu City),CN,41.1664,80.2617,,,,,
[],/v2/networks/kuitunbike,kuitunbike,Kuitun Bike,奎屯市 (Kuitun),CN,44.429,84.9009,,,,,
['阿克苏公共服务'],/v2/networks/aral,aral,Aral,阿拉尔市 (Aral),CN,40.5577,81.2879,,,,,
"['Ecodesarrollo Papagayo Limitada', 'Wegoshare, Lda']",/v2/networks/bikeshare-peninsula-papagayo,bikeshare-peninsula-papagayo,Peninsula Papagayo Bike-Share,Península de Papagayo,CR,10.6246,-85.6796,,,,,True
"['HITRANS', 'Wegoshare, Lda']",/v2/networks/hi-bike-inverness,hi-bike-inverness,Hi-Bike Inverness,Inverness,GB,57.4767,-4.2269,,,,,True
"['HITRANS', 'Wegoshare, Lda']",/v2/networks/hi-bike-fort-william,hi-bike-fort-william,Hi-Bike Fort William,Fort William,GB,56.8171,-5.1054,,,,,True
"['Bike Share Pittsburgh Inc.', 'PBSC Urban Solutions']",/v2/networks/pittsburgh,pittsburgh,Pogoh,"Pittsburgh, PA",US,40.4406,-79.9893,,https://pittsburgh.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-okinawa,docomo-cycle-okinawa,Docomo Bike Share Okinawa,沖縄県 (Okinawa),JP,26.2097,127.6841,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-hiroshima,docomo-cycle-hiroshima,Docomo Bike Share Hiroshima,広島県 (Hiroshima),JP,34.3904,132.4527,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-okayama,docomo-cycle-okayama,Docomo Bike Share Okayama,岡山県 (Okayama),JP,34.603,133.765,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-hyogo,docomo-cycle-hyogo,Docomo Bike Share Hyōgo,兵庫県 (Hyōgo),JP,34.8147,134.689,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-osaka,docomo-cycle-osaka,Docomo Bike Share Osaka,大阪府 (Osaka),JP,34.693,135.5028,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-kyoto,docomo-cycle-kyoto,Docomo Bike Share Kyoto,京都府 (Kyoto),JP,35.0001,135.7587,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-shiga,docomo-cycle-shiga,Docomo Bike Share Shiga,滋賀県 (Shiga),JP,35.0378,135.9801,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-ishikawa,docomo-cycle-ishikawa,Docomo Bike Share Ishikawa,石川県 (Ishikawa),JP,36.5594,136.658,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-gifu,docomo-cycle-gifu,Docomo Bike Share Gifu,岐阜県 (Gifu),JP,35.4512,137.02627,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-aichi,docomo-cycle-aichi,Docomo Bike Share Aichi,愛知県 (Aichi),JP,35.1835,136.904,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-fukui,docomo-cycle-fukui,Docomo Bike Share Fukui,福井県 (Fukui),JP,36.0665,136.2138,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-yamanashi,docomo-cycle-yamanashi,Docomo Bike Share Yamanashi,山梨県 (Yamanashi),JP,35.6848,138.733,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-niigata,docomo-cycle-niigata,Docomo Bike Share Niigata,新潟県 (Niigata),JP,37.9186,139.0488,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-kanagawa,docomo-cycle-kanagawa,Docomo Bike Share Kanagawa,神奈川県 (Kanagawa),JP,35.4504,139.625,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-ibaraki,docomo-cycle-ibaraki,Docomo Bike Share Ibaraki,茨城県 (Ibaraki),JP,36.3732,140.2549,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-miyagi,docomo-cycle-miyagi,Docomo Bike Share Miyagi,茨城県 (Miyagi),JP,38.2607,140.8814,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-oita,docomo-cycle-oita,Docomo Bike Share Ōita,大分県 (Ōita),JP,33.2393,131.6124,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-kagoshima,docomo-cycle-kagoshima,Docomo Bike Share Kagoshima,鹿児島県 (Kagoshima),JP,31.588,130.5547,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
"['DOCOMO BIKE SHARE, INC.']",/v2/networks/docomo-cycle-nara,docomo-cycle-nara,Docomo Bike Share Nara,奈良県 (Nara),JP,34.6839,135.8087,https://ckan.odpt.org/en/dataset/c_bikeshare_gbfs-d-nationwide-bikeshare,https://api-public.odpt.org/api/v4/gbfs/docomo-cycle/gbfs.json,Creative Commons Attribution 4.0 International (CC BY 4.0),https://creativecommons.org/licenses/by/4.0/,
['Daejeon Metropolitan City'],/v2/networks/tashu,tashu,Tashu,대전 (Daejeon),KR,36.349,127.3848,,,,,
"['YouBike Co., Ltd.']",/v2/networks/youbike-putian-city,youbike-putian-city,YouBike,莆田市 (Putian City),CN,25.4504,119.0126,,,,,
['Fifteen SAS'],/v2/networks/velozef,velozef,VéloZef,Brest,FR,48.3905,-4.48732,https://www.data.gouv.fr/fr/datasets/velos-a-assistance-electrique-en-libre-service-velozef-sur-brest/,https://api.prod.partners-fs37hd8.zoov.eu/gbfs/2.2/brest/en/gbfs.json?&key=OGNhZDNjMDQtYTA0Yi00NzU2LWE0MTItOGJlYzE1Y2E4NGEx,,,
['UTE BICIS SANTANDER'],/v2/networks/tuebici,tuebici,TUeBICI,Santander,ES,43.46230569999999,-3.8099803,,,,,
